time: 14.476522 	 V: 5.9341 	 T: 27.77
time: 14.478113 	 V: 5.9341 	 T: 27.77
time: 14.479723 	 V: 5.1599 	 T: 27.77
time: 14.481317 	 V: 5.9341 	 T: 27.77
time: 14.482924 	 V: 5.1599 	 T: 27.77
time: 14.484516 	 V: 5.1599 	 T: 27.77
time: 14.486211 	 V: 5.1599 	 T: 27.77
time: 14.487787 	 V: 5.9341 	 T: 27.77
time: 14.489351 	 V: 5.1599 	 T: 27.77
time: 14.490912 	 V: 6.6184 	 T: 27.77
time: 14.492524 	 V: 5.9341 	 T: 27.77
time: 14.494114 	 V: 5.9341 	 T: 27.77
time: 14.495702 	 V: 5.9341 	 T: 27.77
time: 14.497295 	 V: 5.9341 	 T: 27.77
time: 14.498888 	 V: 5.9341 	 T: 27.77
time: 14.500478 	 V: 6.6184 	 T: 27.77
time: 14.502100 	 V: 5.9341 	 T: 27.77
time: 14.503694 	 V: 6.6184 	 T: 27.77
time: 14.505287 	 V: 6.6184 	 T: 27.77
time: 14.506878 	 V: 5.9341 	 T: 27.77
time: 14.508579 	 V: 6.6184 	 T: 27.77
time: 14.510167 	 V: 5.9341 	 T: 27.77
time: 14.511789 	 V: 6.6184 	 T: 27.77
time: 14.513366 	 V: 5.1599 	 T: 27.77
time: 14.514958 	 V: 6.6184 	 T: 27.77
time: 14.516547 	 V: 5.9341 	 T: 27.77
time: 14.518143 	 V: 6.6184 	 T: 27.77
time: 14.519732 	 V: 6.6184 	 T: 27.77
time: 14.521323 	 V: 5.9341 	 T: 27.77
time: 14.522923 	 V: 5.9341 	 T: 27.77
time: 14.524518 	 V: 6.6184 	 T: 27.77
time: 14.526108 	 V: 6.6184 	 T: 27.77
time: 14.527701 	 V: 5.1599 	 T: 27.77
time: 14.529289 	 V: 5.9341 	 T: 27.77
time: 14.530987 	 V: 5.9341 	 T: 27.77
time: 14.532592 	 V: 5.9341 	 T: 27.77
time: 14.534187 	 V: 5.1599 	 T: 27.77
time: 14.535777 	 V: 6.6184 	 T: 27.77
time: 14.537370 	 V: 6.6184 	 T: 27.77
time: 14.538960 	 V: 5.9341 	 T: 27.77
time: 14.540555 	 V: 5.9341 	 T: 27.77
time: 14.542165 	 V: 5.9341 	 T: 27.77
time: 14.543760 	 V: 6.6184 	 T: 27.77
time: 14.545349 	 V: 5.9341 	 T: 27.77
time: 14.546937 	 V: 6.6184 	 T: 27.77
time: 14.548525 	 V: 5.9341 	 T: 27.77
time: 14.550120 	 V: 6.6184 	 T: 27.77
time: 14.551728 	 V: 5.9341 	 T: 27.77
time: 14.553420 	 V: 6.6184 	 T: 27.77
time: 14.555007 	 V: 5.9341 	 T: 27.77
time: 14.556601 	 V: 6.6184 	 T: 27.77
time: 14.558189 	 V: 6.6184 	 T: 27.77
time: 14.559783 	 V: 5.9341 	 T: 27.77
time: 14.561430 	 V: 6.6184 	 T: 27.77
time: 14.562941 	 V: 6.6184 	 T: 27.77
time: 14.564507 	 V: 5.9341 	 T: 27.77
time: 14.566071 	 V: 6.6184 	 T: 27.77
time: 14.567769 	 V: 5.1599 	 T: 27.77
time: 14.569333 	 V: 6.6184 	 T: 27.77
time: 14.570896 	 V: 5.9341 	 T: 27.77
time: 14.572510 	 V: 5.9341 	 T: 27.77
time: 14.574101 	 V: 6.6184 	 T: 27.77
time: 14.575804 	 V: 5.9341 	 T: 27.77
time: 14.577389 	 V: 5.9341 	 T: 27.77
time: 14.578992 	 V: 5.9341 	 T: 27.77
time: 14.580585 	 V: 5.9341 	 T: 27.77
time: 14.582202 	 V: 5.9341 	 T: 27.77
time: 14.583799 	 V: 6.6184 	 T: 27.77
time: 14.585396 	 V: 5.9341 	 T: 27.77
time: 14.586994 	 V: 5.9341 	 T: 27.77
time: 14.588554 	 V: 5.1599 	 T: 27.77
time: 14.590106 	 V: 6.6184 	 T: 27.77
time: 14.591706 	 V: 6.6184 	 T: 27.77
time: 14.593299 	 V: 5.9341 	 T: 27.77
time: 14.594895 	 V: 5.1599 	 T: 27.77
time: 14.596484 	 V: 5.1599 	 T: 27.77
time: 14.598183 	 V: 5.1599 	 T: 27.77
time: 14.599773 	 V: 5.1599 	 T: 27.77
time: 14.601423 	 V: 6.6184 	 T: 27.77
time: 14.602982 	 V: 5.9341 	 T: 27.77
time: 14.604580 	 V: 5.1599 	 T: 27.77
time: 14.606175 	 V: 5.9341 	 T: 27.77
time: 14.607800 	 V: 5.1599 	 T: 27.77
time: 14.609392 	 V: 5.1599 	 T: 27.77
time: 14.611000 	 V: 5.9341 	 T: 27.77
time: 14.612606 	 V: 5.9341 	 T: 27.77
time: 14.614205 	 V: 5.1599 	 T: 27.77
time: 14.615797 	 V: 5.1599 	 T: 27.77
time: 14.617391 	 V: 5.1599 	 T: 27.77
time: 14.618985 	 V: 5.1599 	 T: 27.77
time: 14.620695 	 V: 5.1599 	 T: 27.77
time: 14.622366 	 V: 5.1599 	 T: 27.77
time: 14.623962 	 V: 5.1599 	 T: 27.77
time: 14.625554 	 V: 5.1599 	 T: 27.77
time: 14.627151 	 V: 5.9341 	 T: 27.77
time: 14.628739 	 V: 5.1599 	 T: 27.77
time: 14.630333 	 V: 5.9341 	 T: 27.77
time: 14.631947 	 V: 5.9341 	 T: 27.77
time: 14.633540 	 V: 5.1599 	 T: 27.77
time: 14.635131 	 V: 5.1599 	 T: 27.77
time: 14.636731 	 V: 5.9341 	 T: 27.77
time: 14.638325 	 V: 5.9341 	 T: 27.77
time: 14.639919 	 V: 5.9341 	 T: 27.77
time: 14.641531 	 V: 5.1599 	 T: 27.77
time: 14.643226 	 V: 5.1599 	 T: 27.77
time: 14.644825 	 V: 5.1599 	 T: 27.77
time: 14.646412 	 V: 5.1599 	 T: 27.77
time: 14.648008 	 V: 4.2470 	 T: 27.77
time: 14.649600 	 V: 5.1599 	 T: 27.77
time: 14.651196 	 V: 5.1599 	 T: 27.77
time: 14.652811 	 V: 5.1599 	 T: 27.77
time: 14.654403 	 V: 5.9341 	 T: 27.77
time: 14.656000 	 V: 5.9341 	 T: 27.77
time: 14.657595 	 V: 5.9341 	 T: 27.77
time: 14.659189 	 V: 6.6184 	 T: 27.77
time: 14.660784 	 V: 5.9341 	 T: 27.77
time: 14.662375 	 V: 5.1599 	 T: 27.77
time: 14.663933 	 V: 5.1599 	 T: 27.77
time: 14.665604 	 V: 5.1599 	 T: 27.77
time: 14.667164 	 V: 5.1599 	 T: 27.77
time: 14.668731 	 V: 5.9341 	 T: 27.77
time: 14.670293 	 V: 5.9341 	 T: 27.77
time: 14.671892 	 V: 5.1599 	 T: 27.77
time: 14.673488 	 V: 5.9341 	 T: 27.77
time: 14.675084 	 V: 5.9341 	 T: 27.77
time: 14.676680 	 V: 5.9341 	 T: 27.77
time: 14.678290 	 V: 5.1599 	 T: 27.77
time: 14.679872 	 V: 5.9341 	 T: 27.77
time: 14.681492 	 V: 5.9341 	 T: 27.77
time: 14.683086 	 V: 5.1599 	 T: 27.77
time: 14.684681 	 V: 5.9341 	 T: 27.77
time: 14.686278 	 V: 5.1599 	 T: 27.77
time: 14.687966 	 V: 5.1599 	 T: 27.77
time: 14.689529 	 V: 5.9341 	 T: 27.77
time: 14.691085 	 V: 5.1599 	 T: 27.77
time: 14.692695 	 V: 5.9341 	 T: 27.77
time: 14.694295 	 V: 5.1599 	 T: 27.77
time: 14.695883 	 V: 5.9341 	 T: 27.77
time: 14.697480 	 V: 5.1599 	 T: 27.77
time: 14.699075 	 V: 5.9341 	 T: 27.77
time: 14.700671 	 V: 5.1599 	 T: 27.77
time: 14.702339 	 V: 5.1599 	 T: 27.77
time: 14.703946 	 V: 5.1599 	 T: 27.77
time: 14.705541 	 V: 5.1599 	 T: 27.77
time: 14.707138 	 V: 5.9341 	 T: 27.77
time: 14.708730 	 V: 4.2470 	 T: 27.77
time: 14.710722 	 V: 5.1599 	 T: 27.77
time: 14.712400 	 V: 5.9341 	 T: 27.77
time: 14.714002 	 V: 5.9341 	 T: 27.77
time: 14.715591 	 V: 5.9341 	 T: 27.77
time: 14.717188 	 V: 5.1599 	 T: 27.77
time: 14.718783 	 V: 5.1599 	 T: 27.77
time: 14.720381 	 V: 5.1599 	 T: 27.77
time: 14.722000 	 V: 5.1599 	 T: 27.77
time: 14.723600 	 V: 5.9341 	 T: 27.77
time: 14.725196 	 V: 6.6184 	 T: 27.77
time: 14.726795 	 V: 5.1599 	 T: 27.77
time: 14.728390 	 V: 5.9341 	 T: 27.77
time: 14.729983 	 V: 5.1599 	 T: 27.77
time: 14.731596 	 V: 4.2470 	 T: 27.77
time: 14.733296 	 V: 5.9341 	 T: 27.77
time: 14.734889 	 V: 5.1599 	 T: 27.77
time: 14.736489 	 V: 5.1599 	 T: 27.77
time: 14.738084 	 V: 5.1599 	 T: 27.77
time: 14.739679 	 V: 5.1599 	 T: 27.77
time: 14.741273 	 V: 5.9341 	 T: 27.77
time: 14.742885 	 V: 5.9341 	 T: 27.77
time: 14.744479 	 V: 5.1599 	 T: 27.77
time: 14.746078 	 V: 5.9341 	 T: 27.77
time: 14.747678 	 V: 5.9341 	 T: 27.77
time: 14.749277 	 V: 5.9341 	 T: 27.77
time: 14.750868 	 V: 5.1599 	 T: 27.77
time: 14.752483 	 V: 5.9341 	 T: 27.77
time: 14.754082 	 V: 4.2470 	 T: 27.77
time: 14.755782 	 V: 5.1599 	 T: 27.77
time: 14.757378 	 V: 5.1599 	 T: 27.77
time: 14.758977 	 V: 5.1599 	 T: 27.77
time: 14.760570 	 V: 5.1599 	 T: 27.77
time: 14.762198 	 V: 5.1599 	 T: 27.77
time: 14.763790 	 V: 5.1599 	 T: 27.77
time: 14.765390 	 V: 5.1599 	 T: 27.77
time: 14.766980 	 V: 5.9341 	 T: 27.77
time: 14.768576 	 V: 5.1599 	 T: 27.77
time: 14.770168 	 V: 5.1599 	 T: 27.77
time: 14.771784 	 V: 5.9341 	 T: 27.77
time: 14.773375 	 V: 5.1599 	 T: 27.77
time: 14.774969 	 V: 5.1599 	 T: 27.77
time: 14.776565 	 V: 5.9341 	 T: 27.77
time: 14.778265 	 V: 5.1599 	 T: 27.77
time: 14.779857 	 V: 5.9341 	 T: 27.77
time: 14.781529 	 V: 5.1599 	 T: 27.77
time: 14.783124 	 V: 5.9341 	 T: 27.77
time: 14.784720 	 V: 5.1599 	 T: 27.77
time: 14.786311 	 V: 5.9341 	 T: 27.77
time: 14.787892 	 V: 5.1599 	 T: 27.77
time: 14.789451 	 V: 5.9341 	 T: 27.77
time: 14.791018 	 V: 5.1599 	 T: 27.77
time: 14.792630 	 V: 5.1599 	 T: 27.77
time: 14.794226 	 V: 5.9341 	 T: 27.77
time: 14.795815 	 V: 5.1599 	 T: 27.77
time: 14.797411 	 V: 5.9341 	 T: 27.77
time: 14.799008 	 V: 5.1599 	 T: 27.77
time: 14.800714 	 V: 5.9341 	 T: 27.77
time: 14.802377 	 V: 5.1599 	 T: 27.77
time: 14.803980 	 V: 5.1599 	 T: 27.77
time: 14.805573 	 V: 5.9341 	 T: 27.77
time: 14.807169 	 V: 5.9341 	 T: 27.77
time: 14.808766 	 V: 5.9341 	 T: 27.77
time: 14.810363 	 V: 4.2470 	 T: 27.77
time: 14.811974 	 V: 5.1599 	 T: 27.77
time: 14.813548 	 V: 5.9341 	 T: 27.77
time: 14.815103 	 V: 5.1599 	 T: 27.77
time: 14.816660 	 V: 5.9341 	 T: 27.77
time: 14.818223 	 V: 5.1599 	 T: 27.77
time: 14.819789 	 V: 5.1599 	 T: 27.77
time: 14.821352 	 V: 5.1599 	 T: 27.77
time: 14.823071 	 V: 5.1599 	 T: 27.77
time: 14.824659 	 V: 5.9341 	 T: 27.77
time: 14.826262 	 V: 5.1599 	 T: 27.77
time: 14.827856 	 V: 5.1599 	 T: 27.77
time: 14.829443 	 V: 5.1599 	 T: 27.77
time: 14.831039 	 V: 5.1599 	 T: 27.77
time: 14.832652 	 V: 5.1599 	 T: 27.77
time: 14.834246 	 V: 5.9341 	 T: 27.77
time: 14.835845 	 V: 5.1599 	 T: 27.77
time: 14.837436 	 V: 5.9341 	 T: 27.77
time: 14.839034 	 V: 5.1599 	 T: 27.77
time: 14.840629 	 V: 4.2470 	 T: 27.77
time: 14.842230 	 V: 5.1599 	 T: 27.77
time: 14.843817 	 V: 5.9341 	 T: 27.77
time: 14.845535 	 V: 5.1599 	 T: 27.77
time: 14.847122 	 V: 5.9341 	 T: 27.77
time: 14.848718 	 V: 5.9341 	 T: 27.77
time: 14.850309 	 V: 6.6184 	 T: 27.77
time: 14.851930 	 V: 5.9341 	 T: 27.77
time: 14.853530 	 V: 5.9341 	 T: 27.77
time: 14.855128 	 V: 5.9341 	 T: 27.77
time: 14.856724 	 V: 5.9341 	 T: 27.77
time: 14.858319 	 V: 6.6184 	 T: 27.77
time: 14.859914 	 V: 5.9341 	 T: 27.77
time: 14.861537 	 V: 5.1599 	 T: 27.77
time: 14.863123 	 V: 5.1599 	 T: 27.77
time: 14.864721 	 V: 5.1599 	 T: 27.77
time: 14.866314 	 V: 5.9341 	 T: 27.77
time: 14.868014 	 V: 5.9341 	 T: 27.77
time: 14.869606 	 V: 5.1599 	 T: 27.77
time: 14.871202 	 V: 5.9341 	 T: 27.77
time: 14.872800 	 V: 5.1599 	 T: 27.77
time: 14.874366 	 V: 5.9341 	 T: 27.77
time: 14.875933 	 V: 5.9341 	 T: 27.77
time: 14.877493 	 V: 5.9341 	 T: 27.77
time: 14.879050 	 V: 5.9341 	 T: 27.77
time: 14.880625 	 V: 5.1599 	 T: 27.77
time: 14.882228 	 V: 5.1599 	 T: 27.77
time: 14.883825 	 V: 5.9341 	 T: 27.77
time: 14.885422 	 V: 5.1599 	 T: 27.77
time: 14.887022 	 V: 5.1599 	 T: 27.77
time: 14.888582 	 V: 5.1599 	 T: 27.77
time: 14.890251 	 V: 5.1599 	 T: 27.77
time: 14.891844 	 V: 5.1599 	 T: 27.77
time: 14.893442 	 V: 5.1599 	 T: 27.77
time: 14.895034 	 V: 5.9341 	 T: 27.77
time: 14.896629 	 V: 5.1599 	 T: 27.77
time: 14.898224 	 V: 5.1599 	 T: 27.77
time: 14.899819 	 V: 6.6184 	 T: 27.77
time: 14.901485 	 V: 5.9341 	 T: 27.77
time: 14.903086 	 V: 5.1599 	 T: 27.77
time: 14.904688 	 V: 5.1599 	 T: 27.77
time: 14.906286 	 V: 5.1599 	 T: 27.77
time: 14.907879 	 V: 5.1599 	 T: 27.77
time: 14.909476 	 V: 5.1599 	 T: 27.77
time: 14.911072 	 V: 6.6184 	 T: 27.77
time: 14.912782 	 V: 5.1599 	 T: 27.77
time: 14.914346 	 V: 5.9341 	 T: 27.77
time: 14.915912 	 V: 5.9341 	 T: 27.77
time: 14.917477 	 V: 5.9341 	 T: 27.77
time: 14.919037 	 V: 5.9341 	 T: 27.77
time: 14.920625 	 V: 5.9341 	 T: 27.77
time: 14.922235 	 V: 5.1599 	 T: 27.77
time: 14.923829 	 V: 5.9341 	 T: 27.77
time: 14.925425 	 V: 6.6184 	 T: 27.77
time: 14.927015 	 V: 5.9341 	 T: 27.77
time: 14.928613 	 V: 5.9341 	 T: 27.77
time: 14.930203 	 V: 5.9341 	 T: 27.77
time: 14.931822 	 V: 5.9341 	 T: 27.77
time: 14.933414 	 V: 5.9341 	 T: 27.77
time: 14.935136 	 V: 5.1599 	 T: 27.77
time: 14.936726 	 V: 6.6184 	 T: 27.77
time: 14.938330 	 V: 5.1599 	 T: 27.77
time: 14.939921 	 V: 5.1599 	 T: 27.77
time: 14.941537 	 V: 6.6184 	 T: 27.77
time: 14.943134 	 V: 5.9341 	 T: 27.77
time: 14.944729 	 V: 5.1599 	 T: 27.77
time: 14.946345 	 V: 5.9341 	 T: 27.77
time: 14.947943 	 V: 6.6184 	 T: 27.77
time: 14.949534 	 V: 5.9341 	 T: 27.77
time: 14.951126 	 V: 5.9341 	 T: 27.77
time: 14.952738 	 V: 6.6184 	 T: 27.77
time: 14.954335 	 V: 5.1599 	 T: 27.77
time: 14.955928 	 V: 5.9341 	 T: 27.77
time: 14.957628 	 V: 5.1599 	 T: 27.77
time: 14.959221 	 V: 5.1599 	 T: 27.77
time: 14.960820 	 V: 5.9341 	 T: 27.77
time: 14.962423 	 V: 5.9341 	 T: 27.77
time: 14.964023 	 V: 5.9341 	 T: 27.77
time: 14.965619 	 V: 6.6184 	 T: 27.77
time: 14.967214 	 V: 5.1599 	 T: 27.77
time: 14.968809 	 V: 5.1599 	 T: 27.77
time: 14.970406 	 V: 4.2470 	 T: 27.77
time: 14.972023 	 V: 5.1599 	 T: 27.77
time: 14.973614 	 V: 5.9341 	 T: 27.77
time: 14.975210 	 V: 5.9341 	 T: 27.77
time: 14.976807 	 V: 5.1599 	 T: 27.77
time: 14.978400 	 V: 5.9341 	 T: 27.77
time: 14.980098 	 V: 5.1599 	 T: 27.77
time: 14.981701 	 V: 5.9341 	 T: 27.77
time: 14.983304 	 V: 5.9341 	 T: 27.77
time: 14.984896 	 V: 5.9341 	 T: 27.77
time: 14.986490 	 V: 4.2470 	 T: 27.77
time: 14.988071 	 V: 5.9341 	 T: 27.77
time: 14.989635 	 V: 5.1599 	 T: 27.77
time: 14.991197 	 V: 5.9341 	 T: 27.77
time: 14.992811 	 V: 5.1599 	 T: 27.77
time: 14.994406 	 V: 4.2470 	 T: 27.77
time: 14.995997 	 V: 5.1599 	 T: 27.77
time: 14.997592 	 V: 5.1599 	 T: 27.77
time: 14.999189 	 V: 5.1599 	 T: 27.77
time: 15.000784 	 V: 5.1599 	 T: 27.77
time: 15.002502 	 V: 5.1599 	 T: 27.77
time: 15.004096 	 V: 5.1599 	 T: 27.77
time: 15.005698 	 V: 5.1599 	 T: 27.77
time: 15.007295 	 V: 5.1599 	 T: 27.77
time: 15.008894 	 V: 5.9341 	 T: 27.77
time: 15.010487 	 V: 5.9341 	 T: 27.77
time: 15.012117 	 V: 5.1599 	 T: 27.77
time: 15.013708 	 V: 5.9341 	 T: 27.77
time: 15.015296 	 V: 5.1599 	 T: 27.77
time: 15.016887 	 V: 5.1599 	 T: 27.77
time: 15.018482 	 V: 5.1599 	 T: 27.77
time: 15.020078 	 V: 5.1599 	 T: 27.77
time: 15.021697 	 V: 5.1599 	 T: 27.77
time: 15.023285 	 V: 6.6184 	 T: 27.77
time: 15.024987 	 V: 5.9341 	 T: 27.77
time: 15.026577 	 V: 5.1599 	 T: 27.77
time: 15.028175 	 V: 5.9341 	 T: 27.77
time: 15.029767 	 V: 5.9341 	 T: 27.77
time: 15.031365 	 V: 5.1599 	 T: 27.77
time: 15.032966 	 V: 5.1599 	 T: 27.77
time: 15.034562 	 V: 5.1599 	 T: 27.77
time: 15.036154 	 V: 5.9341 	 T: 27.77
time: 15.037749 	 V: 5.1599 	 T: 27.77
time: 15.039345 	 V: 5.1599 	 T: 27.77
time: 15.040941 	 V: 5.1599 	 T: 27.77
time: 15.042552 	 V: 5.9341 	 T: 27.77
time: 15.044148 	 V: 5.1599 	 T: 27.77
time: 15.045738 	 V: 5.9341 	 T: 27.77
time: 15.047451 	 V: 5.1599 	 T: 27.77
time: 15.049034 	 V: 5.9341 	 T: 27.77
time: 15.050632 	 V: 4.2470 	 T: 27.77
time: 15.052227 	 V: 5.1599 	 T: 27.77
time: 15.053819 	 V: 5.1599 	 T: 27.77
time: 15.055416 	 V: 5.1599 	 T: 27.77
time: 15.057015 	 V: 6.6184 	 T: 27.77
time: 15.058607 	 V: 5.9341 	 T: 27.77
time: 15.060204 	 V: 5.9341 	 T: 27.77
time: 15.061820 	 V: 5.1599 	 T: 27.77
time: 15.063376 	 V: 5.9341 	 T: 27.77
time: 15.064939 	 V: 6.6184 	 T: 27.77
time: 15.066507 	 V: 6.6184 	 T: 27.77
time: 15.068066 	 V: 5.9341 	 T: 27.77
time: 15.069723 	 V: 5.9341 	 T: 27.77
time: 15.071286 	 V: 5.9341 	 T: 27.77
time: 15.072901 	 V: 6.6184 	 T: 27.77
time: 15.074491 	 V: 6.6184 	 T: 27.77
time: 15.076091 	 V: 6.6184 	 T: 27.77
time: 15.077686 	 V: 6.6184 	 T: 27.77
time: 15.079277 	 V: 5.9341 	 T: 27.77
time: 15.080885 	 V: 6.6184 	 T: 27.77
time: 15.082481 	 V: 5.9341 	 T: 27.77
time: 15.084042 	 V: 6.6184 	 T: 27.77
time: 15.085608 	 V: 6.6184 	 T: 27.77
time: 15.087174 	 V: 6.6184 	 T: 27.77
time: 15.088735 	 V: 6.6184 	 T: 27.77
time: 15.090288 	 V: 5.9341 	 T: 27.77
time: 15.091989 	 V: 5.9341 	 T: 27.77
time: 15.093585 	 V: 6.6184 	 T: 27.77
time: 15.095185 	 V: 5.9341 	 T: 27.77
time: 15.096774 	 V: 6.6184 	 T: 27.77
time: 15.098369 	 V: 6.6184 	 T: 27.77
time: 15.099964 	 V: 6.6184 	 T: 27.77
time: 15.101582 	 V: 5.9341 	 T: 27.77
time: 15.103180 	 V: 6.6184 	 T: 27.77
time: 15.104785 	 V: 6.6184 	 T: 27.77
time: 15.106380 	 V: 6.6184 	 T: 27.77
time: 15.107977 	 V: 5.1599 	 T: 27.77
time: 15.109570 	 V: 5.9341 	 T: 27.77
time: 15.111170 	 V: 5.9341 	 T: 27.77
time: 15.112776 	 V: 7.2382 	 T: 27.77
time: 15.114494 	 V: 7.2382 	 T: 27.77
time: 15.116084 	 V: 5.9341 	 T: 27.77
time: 15.117687 	 V: 5.9341 	 T: 27.77
time: 15.119279 	 V: 6.6184 	 T: 27.77
time: 15.120877 	 V: 6.6184 	 T: 27.77
time: 15.122502 	 V: 6.6184 	 T: 27.77
time: 15.124099 	 V: 6.6184 	 T: 27.77
time: 15.125693 	 V: 5.9341 	 T: 27.77
time: 15.127292 	 V: 6.6184 	 T: 27.77
time: 15.128879 	 V: 5.9341 	 T: 27.77
time: 15.130480 	 V: 6.6184 	 T: 27.77
time: 15.132091 	 V: 6.6184 	 T: 27.77
time: 15.133686 	 V: 6.6184 	 T: 27.77
time: 15.135282 	 V: 5.9341 	 T: 27.77
time: 15.136983 	 V: 5.9341 	 T: 27.77
time: 15.138574 	 V: 7.2382 	 T: 27.77
time: 15.140175 	 V: 6.6184 	 T: 27.77
time: 15.141788 	 V: 6.6184 	 T: 27.77
time: 15.143379 	 V: 6.6184 	 T: 27.77
time: 15.144970 	 V: 5.9341 	 T: 27.77
time: 15.146565 	 V: 5.9341 	 T: 27.77
time: 15.148167 	 V: 5.9341 	 T: 27.77
time: 15.149757 	 V: 6.6184 	 T: 27.77
time: 15.151352 	 V: 5.9341 	 T: 27.77
time: 15.152957 	 V: 5.9341 	 T: 27.77
time: 15.154552 	 V: 5.9341 	 T: 27.77
time: 15.156149 	 V: 7.2382 	 T: 27.77
time: 15.157744 	 V: 6.6184 	 T: 27.77
time: 15.159447 	 V: 6.6184 	 T: 27.77
time: 15.161036 	 V: 5.9341 	 T: 27.77
time: 15.162640 	 V: 5.9341 	 T: 27.77
time: 15.164238 	 V: 5.1599 	 T: 27.77
time: 15.165835 	 V: 5.9341 	 T: 27.77
time: 15.167430 	 V: 5.9341 	 T: 27.77
time: 15.169028 	 V: 5.9341 	 T: 27.77
time: 15.170625 	 V: 6.6184 	 T: 27.77
time: 15.172242 	 V: 6.6184 	 T: 27.77
time: 15.173830 	 V: 5.1599 	 T: 27.77
time: 15.175429 	 V: 5.9341 	 T: 27.77
time: 15.177021 	 V: 5.9341 	 T: 27.77
time: 15.178611 	 V: 6.6184 	 T: 27.77
time: 15.180201 	 V: 6.6184 	 T: 27.77
time: 15.181922 	 V: 6.6184 	 T: 27.77
time: 15.183517 	 V: 5.9341 	 T: 27.77
time: 15.185115 	 V: 6.6184 	 T: 27.77
time: 15.186707 	 V: 5.1599 	 T: 27.77
time: 15.188291 	 V: 7.2382 	 T: 27.77
time: 15.189851 	 V: 5.9341 	 T: 27.77
time: 15.191544 	 V: 6.6184 	 T: 27.77
time: 15.193101 	 V: 6.6184 	 T: 27.77
time: 15.194700 	 V: 6.6184 	 T: 27.77
time: 15.196286 	 V: 6.6184 	 T: 27.77
time: 15.197881 	 V: 5.9341 	 T: 27.77
time: 15.199476 	 V: 5.9341 	 T: 27.77
time: 15.201074 	 V: 6.6184 	 T: 27.77
time: 15.202683 	 V: 6.6184 	 T: 27.77
time: 15.204389 	 V: 6.6184 	 T: 27.77
time: 15.205990 	 V: 6.6184 	 T: 27.77
time: 15.207590 	 V: 6.6184 	 T: 27.77
time: 15.209184 	 V: 5.9341 	 T: 27.77
time: 15.210780 	 V: 6.6184 	 T: 27.77
time: 15.212391 	 V: 5.9341 	 T: 27.77
time: 15.213994 	 V: 5.9341 	 T: 27.77
time: 15.215591 	 V: 6.6184 	 T: 27.77
time: 15.217183 	 V: 6.6184 	 T: 27.77
time: 15.218779 	 V: 5.9341 	 T: 27.77
time: 15.220378 	 V: 7.2382 	 T: 27.77
time: 15.221997 	 V: 5.1599 	 T: 27.77
time: 15.223588 	 V: 6.6184 	 T: 27.77
time: 15.225184 	 V: 6.6184 	 T: 27.77
time: 15.226890 	 V: 5.9341 	 T: 27.77
time: 15.228480 	 V: 6.6184 	 T: 27.77
time: 15.230074 	 V: 6.6184 	 T: 27.77
time: 15.231688 	 V: 5.9341 	 T: 27.77
time: 15.236854 	 V: 5.9341 	 T: 27.77
time: 15.238442 	 V: 6.6184 	 T: 27.77
time: 15.240043 	 V: 5.9341 	 T: 27.77
time: 15.241668 	 V: 5.9341 	 T: 27.77
time: 15.243263 	 V: 5.9341 	 T: 27.77
time: 15.244854 	 V: 6.6184 	 T: 27.77
time: 15.246564 	 V: 5.9341 	 T: 27.77
time: 15.248170 	 V: 6.6184 	 T: 27.77
time: 15.249769 	 V: 6.6184 	 T: 27.77
time: 15.251362 	 V: 6.6184 	 T: 27.77
time: 15.252968 	 V: 5.9341 	 T: 27.77
time: 15.254562 	 V: 5.9341 	 T: 27.77
time: 15.256164 	 V: 5.9341 	 T: 27.77
time: 15.257756 	 V: 6.6184 	 T: 27.77
time: 15.259354 	 V: 5.9341 	 T: 27.77
time: 15.260946 	 V: 6.6184 	 T: 27.77
time: 15.262554 	 V: 6.6184 	 T: 27.77
time: 15.264153 	 V: 5.9341 	 T: 27.77
time: 15.265749 	 V: 6.6184 	 T: 27.77
time: 15.267342 	 V: 5.1599 	 T: 27.77
time: 15.269048 	 V: 6.6184 	 T: 27.77
time: 15.270640 	 V: 5.9341 	 T: 27.77
time: 15.272241 	 V: 5.9341 	 T: 27.77
time: 15.273837 	 V: 6.6184 	 T: 27.77
time: 15.275438 	 V: 6.6184 	 T: 27.77
time: 15.277030 	 V: 6.6184 	 T: 27.77
time: 15.278619 	 V: 5.9341 	 T: 27.77
time: 15.280219 	 V: 6.6184 	 T: 27.77
time: 15.281831 	 V: 6.6184 	 T: 27.77
time: 15.283418 	 V: 6.6184 	 T: 27.77
time: 15.285020 	 V: 5.9341 	 T: 27.77
time: 15.286613 	 V: 6.6184 	 T: 27.77
time: 15.288213 	 V: 5.1599 	 T: 27.77
time: 15.289772 	 V: 5.9341 	 T: 27.77
time: 15.291579 	 V: 7.2382 	 T: 27.77
time: 15.293145 	 V: 6.6184 	 T: 27.77
time: 15.294715 	 V: 6.6184 	 T: 27.77
time: 15.296275 	 V: 6.6184 	 T: 27.77
time: 15.297843 	 V: 5.9341 	 T: 27.77
time: 15.299404 	 V: 6.6184 	 T: 27.77
time: 15.300970 	 V: 5.9341 	 T: 27.77
time: 15.302589 	 V: 6.6184 	 T: 27.77
time: 15.304183 	 V: 6.6184 	 T: 27.77
time: 15.305785 	 V: 5.9341 	 T: 27.77
time: 15.307383 	 V: 5.9341 	 T: 27.77
time: 15.308976 	 V: 5.9341 	 T: 27.77
